symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap,changeOverTime,changePercent,label,change
SPY,2022-06-27,391.05,391.36,387.44,388.59,383.766632,65955617,66009600,389.08,-0.0062908,-0.62908,"June 27, 22",-2.46
SPY,2022-06-28,390.23,393.16,380.53,380.65,375.925171,86680824,86548900,384.91,-0.0245,-2.45,"June 28, 22",-9.58
SPY,2022-06-29,381.23,382.27,378.42,380.34,375.619049,65583999,65676000,380.39,-0.0023345,-0.23345,"June 29, 22",-0.89
SPY,2022-06-30,376.24,380.6582,372.56,377.25,372.567383,112503273,112508300,377.07,0.0026845,0.26845,"June 30, 22",1.01
SPY,2022-07-01,376.56,381.7,373.8,381.24,376.507874,74837629,74839700,378.23,0.0124,1.24,"July 01, 22",4.68
SPY,2022-07-05,375.88,381.98,372.9,381.96,377.218903,81406965,81438000,377.52,0.0162,1.62,"July 05, 22",6.08
SPY,2022-07-06,382.11,385.87,379.6,383.25,378.49292,70121444,70426200,382.5,0.0029834,0.29834,"July 06, 22",1.14
SPY,2022-07-07,385.12,389.83,383.267,388.99,384.161652,64511919,64525900,387.63,0.01,1,"July 07, 22",3.87
SPY,2022-07-08,387.27,390.64,385.66,388.67,383.845642,72385765,72397800,388.65,0.003615,0.3615,"July 08, 22",1.4
SPY,2022-07-11,385.85,386.87,383.5,384.23,379.460785,58366945,58366900,384.87,-0.0041985,-0.41985,"July 11, 22",-1.62
SPY,2022-07-12,383.65,386.16,378.99,380.83,376.102966,62219178,62219200,382.62,-0.0073504,-0.73504,"July 12, 22",-2.82
SPY,2022-07-13,375.1,381.92,374.658,378.83,374.127747,84198649,84224600,378.83,0.009944,0.9944,"July 13, 22",3.73
SPY,2022-07-14,373.61,379.0498,371.04,377.91,373.219208,89704819,89704800,375.58,0.0115,1.15,"July 14, 22",4.3
SPY,2022-07-15,382.55,385.25,380.54,385.13,380.349579,79026583,79060400,383.32,0.0067442,0.67442,"July 15, 22",2.58
SPY,2022-07-18,388.38,389.09,380.66,381.95,377.209076,63203626,63203600,385.09,-0.0166,-1.66,"July 18, 22",-6.43
SPY,2022-07-19,386.08,392.87,385.39,392.27,387.40094,78505972,78506000,389.37,0.016,1.6,"July 19, 22",6.19
SPY,2022-07-20,392.47,396.26,391.03,394.77,389.869904,71843769,71843800,394.17,0.0058603,0.58603,"July 20, 22",2.3
SPY,2022-07-21,394.16,398.84,391.63,398.79,393.840027,64903856,64903900,396.12,0.0117,1.17,"July 21, 22",4.63
SPY,2022-07-22,398.92,400.18,392.75,395.09,390.185944,72197322,72197300,395.94,-0.0096009,-0.96009,"July 22, 22",-3.83
SPY,2022-07-25,395.75,396.47,393.21,395.57,390.660004,53599485,53631500,395.04,-0.0004548326,-0.04548326,"July 25, 22",-0.18
SPY,2022-07-26,393.84,394.06,389.95,390.89,386.038086,52946393,52946400,391.86,-0.0074904,-0.74904,"July 26, 22",-2.95
SPY,2022-07-27,394.36,402.88,394.05,401.04,396.062103,82042106,82342100,398.3,0.0169,1.69,"July 27, 22",6.68
SPY,2022-07-28,401.89,406.8,398.15,406.07,401.029663,73962563,73966600,403.64,0.0104,1.04,"July 28, 22",4.18
SPY,2022-07-29,407.58,413.03,406.77,411.99,406.87616,87003672,87003700,410.67,0.0108,1.08,"July 29, 22",4.41
SPY,2022-08-01,409.15,413.41,408.4,410.77,405.671295,69972971,69997500,411.08,0.0039594,0.39594,"August 01, 22",1.62
SPY,2022-08-02,409.12,413,406.82,408.06,402.994965,63435418,63435400,409.63,-0.0025909,-0.25909,"August 02, 22",-1.06
SPY,2022-08-03,410.3,415.68,410,414.45,409.305634,67810555,67820600,413.27,0.0101,1.01,"August 03, 22",4.15
SPY,2022-08-04,414.37,415.09,412.44,414.17,409.029114,45656574,45656600,414.08,-0.0004826604,-0.04826604,"August 04, 22",-0.2
SPY,2022-08-05,409.66,414.15,409.6,413.47,408.33783,56814929,56814900,412.29,0.0093004,0.93004,"August 05, 22",3.81
SPY,2022-08-08,415.25,417.62,411.83,412.99,407.863739,54025965,53886100,414.42,-0.0054425,-0.54425,"August 08, 22",-2.26
SPY,2022-08-09,412.22,412.75,410.22,411.35,406.24411,44931772,44931800,411.33,-0.0021105,-0.21105,"August 09, 22",-0.87
SPY,2022-08-10,418.78,420.14,416.72,419.99,414.776886,68580712,68665700,418.19,0.0028893,0.28893,"August 10, 22",1.21
SPY,2022-08-11,422.99,424.95,419.21,419.99,414.776886,59489704,59489700,421.58,-0.0070924,-0.70924,"August 11, 22",-3
SPY,2022-08-12,422.03,427.21,421.03,427.1,421.798645,61626042,61694500,424.56,0.012,1.2,"August 12, 22",5.07
SPY,2022-08-15,424.765,429.41,424.71,428.86,423.536774,53892880,54048300,427.64,0.0096406,0.96406,"August 15, 22",4.095
SPY,2022-08-16,427.73,431.73,426.88,429.7,424.366364,59289039,59289000,429.31,0.0046057,0.46057,"August 16, 22",1.97
SPY,2022-08-17,425.91,429.5,424.54,426.65,421.354187,62805394,63563400,426.99,0.0017375,0.17375,"August 17, 22",0.74
SPY,2022-08-18,426.86,428.61,425.5,427.89,422.578857,49023206,49023200,427.15,0.002413,0.2413,"August 18, 22",1.03
SPY,2022-08-19,424.98,425.26,421.22,422.14,416.900208,67670402,68016900,423.1,-0.0066827,-0.66827,"August 19, 22",-2.84
SPY,2022-08-22,417.05,417.23,412.4,413.35,408.219299,77438140,77695600,415.05,-0.0088718,-0.88718,"August 22, 22",-3.7
SPY,2022-08-23,412.9,415.42,411.77,412.35,407.23172,49105249,49105200,413.1,-0.001332,-0.1332,"August 23, 22",-0.55
SPY,2022-08-24,412.11,415.1101,411.39,413.67,408.535339,49159304,49177800,413.38,0.0037854,0.37854,"August 24, 22",1.56
SPY,2022-08-25,415.24,419.56,414.09,419.51,414.302856,50642252,50942300,416.92,0.0103,1.03,"August 25, 22",4.27
SPY,2022-08-26,419.39,419.96,405.25,405.31,400.279083,102816976,103087000,410.79,-0.0336,-3.36,"August 26, 22",-14.08
SPY,2022-08-29,402.2,405.84,401.1999,402.63,397.632385,65368110,65370800,403.55,0.0010691,0.10691,"August 29, 22",0.43
SPY,2022-08-30,403.85,404.1,396,398.21,393.267212,85554443,85652400,399.08,-0.014,-1.4,"August 30, 22",-5.64
SPY,2022-08-31,399.93,401.24,395.04,395.18,390.274841,75752871,76029700,397.21,-0.0119,-1.19,"August 31, 22",-4.75
SPY,2022-09-01,392.89,396.78,390.04,396.42,391.499451,78635284,78740100,393.05,0.0089847,0.89847,"September 01, 22",3.53
SPY,2022-09-02,400.28,401.555,390.33,392.24,387.371307,99632149,99632100,395.38,-0.0201,-2.01,"September 02, 22",-8.04
SPY,2022-09-06,393.13,394.12,388.42,390.76,385.909698,76395050,76637400,391.26,-0.0060285,-0.60285,"September 06, 22",-2.37
SPY,2022-09-07,390.43,398.59,390.2,397.78,392.84256,70764232,70964200,395.27,0.0188,1.88,"September 07, 22",7.35
SPY,2022-09-08,395.39,400.86,394.12,400.38,395.410309,80821681,80821700,398.31,0.0126,1.26,"September 08, 22",4.99
SPY,2022-09-09,402.74,407.51,402.46,406.6,401.553101,76506918,76706900,405.48,0.0095843,0.95843,"September 09, 22",3.86
SPY,2022-09-12,408.78,411.73,408.46,410.97,405.868866,69227012,69256300,410.16,0.0053574,0.53574,"September 12, 22",2.19
SPY,2022-09-13,401.83,403.1,391.92,393.1,388.220642,122922881,122947100,398.84,-0.0217,-2.17,"September 13, 22",-8.73
SPY,2022-09-14,394.47,396.2,391.12,394.6,389.702026,85023747,85023700,393.84,0.0003295561,0.03295561,"September 14, 22",0.13
SPY,2022-09-15,392.96,395.96,388.78,390.12,385.277649,86700840,87633800,392.01,-0.0072272,-0.72272,"September 15, 22",-2.84
SPY,2022-09-16,384.14,386.25,382.11,385.56,382.338379,103024319,103084800,384.6,0.0036966,0.36966,"September 16, 22",1.42
SPY,2022-09-19,382.26,388.55,382.1784,388.55,385.303406,73278490,73278500,386.24,0.0165,1.65,"September 19, 22",6.29
SPY,2022-09-20,385.06,386.12,381.195,384.09,380.880676,77197482,77274900,384.14,-0.0025191,-0.25191,"September 20, 22",-0.97
SPY,2022-09-21,386.11,389.31,377.38,377.39,374.236664,106746554,106746600,383.12,-0.0226,-2.26,"September 21, 22",-8.72
SPY,2022-09-22,376.58,378.3,373.44,374.22,371.09314,89472641,89472600,375.33,-0.0062669,-0.62669,"September 22, 22",-2.36
SPY,2022-09-23,370.58,370.62,363.29,367.95,364.875549,121656933,122346900,367.57,-0.007097,-0.7097,"September 23, 22",-2.63
SPY,2022-09-26,366.41,370.21,363.0299,364.31,361.265961,92561244,92581200,365.92,-0.0057313,-0.57313,"September 26, 22",-2.1
SPY,2022-09-27,368.02,370.4,360.87,363.38,360.34375,108095972,108294100,364.57,-0.0126,-1.26,"September 27, 22",-4.64
SPY,2022-09-28,364.38,372.3,362.6,370.53,367.43399,110524217,110802200,367.92,0.0169,1.69,"September 28, 22",6.15
SPY,2022-09-29,366.81,367.11,359.7,362.79,359.758667,112936695,112952300,362.8,-0.011,-1.1,"September 29, 22",-4.02
SPY,2022-09-30,361.8,365.91,357.04,357.18,354.195526,152793243,153711200,360.66,-0.0128,-1.28,"September 30, 22",-4.62
SPY,2022-10-03,361.08,368.55,359.21,366.61,363.546722,89746479,89756500,364.71,0.0153,1.53,"October 03, 22",5.53
SPY,2022-10-04,372.4,378,366.5677,377.97,374.811829,103602775,103602800,375.73,0.015,1.5,"October 04, 22",5.57
SPY,2022-10-05,373.39,379.46,370.95,377.09,373.939178,88065669,88065700,375.46,0.0099092,0.99092,"October 05, 22",3.7
SPY,2022-10-06,375.62,378.72,372.68,373.2,370.081665,82333516,82333500,374.9,-0.0064427,-0.64427,"October 06, 22",-2.42
SPY,2022-10-07,368.97,373.2933,360.94,362.79,359.758667,107759998,107789500,365.06,-0.0167,-1.67,"October 07, 22",-6.18
SPY,2022-10-10,363.96,364.21,357.67,360.02,357.01178,76042765,76042800,360.75,-0.0108,-1.08,"October 10, 22",-3.94
SPY,2022-10-11,358.235,363.03,355.71,357.74,354.750824,92482785,92482800,358.72,-0.0013818,-0.13818,"October 11, 22",-0.495
SPY,2022-10-12,358.17,359.8179,356.3,356.56,353.580688,76991799,76991800,358,-0.0044951,-0.44951,"October 12, 22",-1.61
SPY,2022-10-13,349.205,367.51,348.11,365.97,362.912079,147224518,147254500,359.79,0.048,4.8,"October 13, 22",16.765
SPY,2022-10-14,368.55,370.26,356.96,357.63,354.641785,123575113,123737000,361.37,-0.0296,-2.96,"October 14, 22",-10.92
SPY,2022-10-17,364.01,367.9799,357.2808,366.82,363.754974,93168231,93168200,365.96,0.0077196,0.77196,"October 17, 22",2.81
SPY,2022-10-18,375.13,375.45,367.52,371.13,368.028961,97139850,97162900,371.12,-0.0107,-1.07,"October 18, 22",-4
SPY,2022-10-19,368.99,371.85,365.55,368.5,365.420959,79717863,79746900,368.67,-0.0013279,-0.13279,"October 19, 22",-0.49
SPY,2022-10-20,368.03,372.67,364.61,365.41,362.356781,88283087,88283100,367.71,-0.007119,-0.7119,"October 20, 22",-2.62
SPY,2022-10-21,365.12,374.8,363.54,374.29,371.162567,130882479,131038400,369.86,0.0251,2.51,"October 21, 22",9.17
SPY,2022-10-24,375.89,380.06,373.11,378.87,375.704285,85416407,85436900,377.37,0.0079279,0.79279,"October 24, 22",2.98
SPY,2022-10-25,378.79,385.25,378.671,384.92,381.703766,78833848,78846300,382.99,0.0162,1.62,"October 25, 22",6.13
SPY,2022-10-26,381.62,387.58,381.35,382.02,378.827942,103906848,104087300,383.87,0.0010482,0.10482,"October 26, 22",0.4
SPY,2022-10-27,383.07,385,379.33,379.98,376.805054,81971756,81971800,381.34,-0.0080664,-0.80664,"October 27, 22",-3.09
SPY,2022-10-28,379.87,389.52,379.68,389.02,385.76947,100301958,100302000,385.64,0.0241,2.41,"October 28, 22",9.15
SPY,2022-10-31,386.44,388.4,385.26,386.21,382.982941,96443258,96631300,386.86,-0.0005951765,-0.05951765,"October 31, 22",-0.23
SPY,2022-11-01,390.14,390.39,383.29,384.52,381.307068,85203598,85407600,385.58,-0.0144,-1.44,"November 01, 22",-5.62
SPY,2022-11-02,383.9,388.63,374.76,374.87,371.737701,126990356,126990400,381.6,-0.0235,-2.35,"November 02, 22",-9.03
SPY,2022-11-03,371.465,374.2,368.79,371.01,367.909973,87088515,87100100,372.15,-0.0012249,-0.12249,"November 03, 22",-0.455
SPY,2022-11-04,377,378.87,370,376.35,373.205353,103479982,103505200,374.23,-0.0017241,-0.17241,"November 04, 22",-0.65
SPY,2022-11-07,377.71,380.57,375.53,379.95,376.775269,68286947,68286900,378.31,0.0059305,0.59305,"November 07, 22",2.24
SPY,2022-11-08,381.11,385.12,377.72,382,378.808136,84441062,84641100,381.94,0.0023353,0.23353,"November 08, 22",0.89
SPY,2022-11-09,379.93,381.14,373.61,374.13,371.003906,78454648,78495500,377.17,-0.0153,-1.53,"November 09, 22",-5.8
SPY,2022-11-10,388.05,395.04,385.642,394.69,391.39212,141455847,141455800,389.39,0.0171,1.71,"November 10, 22",6.64
SPY,2022-11-11,395.59,399.35,393.61,398.51,395.180206,93839872,93839900,396.97,0.0073814,0.73814,"November 11, 22",2.92
SPY,2022-11-14,396.66,400.1799,394.83,395.12,391.818512,71522915,71903500,397.62,-0.0038824,-0.38824,"November 14, 22",-1.54
SPY,2022-11-15,401.15,402.31,394.49,398.49,395.16037,93153920,93194500,398.79,-0.0066309,-0.66309,"November 15, 22",-2.66
SPY,2022-11-16,396.78,397.78,394.79,395.45,392.145752,68508454,68508500,396.09,-0.003352,-0.3352,"November 16, 22",-1.33
SPY,2022-11-17,390.46,394.95,390.14,394.24,390.945862,74426055,74496300,392.81,0.0096809,0.96809,"November 17, 22",3.78
SPY,2022-11-18,397.74,397.81,393.04,396.03,392.720917,92442751,92922500,395.4,-0.0042993,-0.42993,"November 18, 22",-1.71
SPY,2022-11-21,394.64,395.82,392.66,394.59,391.292938,51152189,51243200,394.53,-0.0001266977,-0.01266977,"November 21, 22",-0.05
SPY,2022-11-22,396.63,400.07,395.1527,399.9,396.558563,60420325,60429000,398.24,0.0082445,0.82445,"November 22, 22",3.27
SPY,2022-11-23,399.55,402.93,399.31,402.42,399.057526,67212628,68261600,401.58,0.0071831,0.71831,"November 23, 22",2.87
SPY,2022-11-25,401.83,402.91,401.535,402.33,398.968262,30545434,30545400,402.27,0.0012443,0.12443,"November 25, 22",0.5
SPY,2022-11-28,399.09,400.81,395.11,395.91,392.601929,68021749,67881600,397.88,-0.0079681,-0.79681,"November 28, 22",-3.18
SPY,2022-11-29,396.05,397.3,393.3,395.23,391.927612,52310039,52310000,395.18,-0.0020704,-0.20704,"November 29, 22",-0.82
SPY,2022-11-30,395.49,407.68,393.48,407.68,404.27359,144105353,144566700,401.78,0.0308,3.08,"November 30, 22",12.19
SPY,2022-12-01,408.77,410,404.75,407.38,403.976074,75908170,76398200,407.37,-0.0034004,-0.34004,"December 01, 22",-1.39
SPY,2022-12-02,402.25,407.86,402.14,406.91,403.51001,83492731,85342700,405.11,0.0116,1.16,"December 02, 22",4.66
SPY,2022-12-05,403.95,404.93,398.17,399.59,396.25116,77039815,77289800,401.47,-0.0108,-1.08,"December 05, 22",-4.36
SPY,2022-12-06,399.42,399.99,391.64,393.83,390.539276,77048217,77972200,394.85,-0.014,-1.4,"December 06, 22",-5.59
SPY,2022-12-07,392.94,395.64,391.97,393.16,389.874908,65855396,65927900,393.44,0.0005598819,0.05598819,"December 07, 22",0.22
SPY,2022-12-08,395.14,397.36,393.2684,396.24,392.929169,60737912,60737900,395.71,0.0027838,0.27838,"December 08, 22",1.1
SPY,2022-12-09,394.94,397.62,393.15,393.28,389.993896,80793733,81447700,395.2,-0.0042032,-0.42032,"December 09, 22",-1.66
SPY,2022-12-12,394.11,398.95,393.412,398.95,395.616516,73915035,75405800,396.21,0.0123,1.23,"December 12, 22",4.84
SPY,2022-12-13,410.22,410.49,399.07,401.97,398.611298,123649534,123782500,403.57,-0.0201,-2.01,"December 13, 22",-8.25
SPY,2022-12-14,401.61,405.5,396.31,399.4,396.062744,107711349,108111300,401.13,-0.0055029,-0.55029,"December 14, 22",-2.21
SPY,2022-12-15,394.3,395.25,387.885,389.63,386.37439,117015889,117705900,390.9,-0.0118,-1.18,"December 15, 22",-4.67
SPY,2022-12-16,385.18,386.575,381.04,383.27,381.812805,119852952,119858000,383.75,-0.0049587,-0.49587,"December 16, 22",-1.91
SPY,2022-12-19,383.47,383.82,378.28,380.02,378.575165,79831403,79878100,380.6,-0.0089968,-0.89968,"December 19, 22",-3.45
SPY,2022-12-20,379.23,382.23,377.85,380.54,379.093201,73927240,74427200,380.63,0.0034544,0.34544,"December 20, 22",1.31
SPY,2022-12-21,383.25,387.41,382.69,386.23,384.761566,77836645,78167400,385.47,0.0077756,0.77756,"December 21, 22",2.98
SPY,2022-12-22,383.05,386.2134,374.77,380.72,379.272491,100105855,100120900,379.62,-0.0060828,-0.60828,"December 22, 22",-2.33
SPY,2022-12-23,379.65,383.06,378.03,382.91,381.454193,59827329,59857300,381.53,0.0085869,0.85869,"December 23, 22",3.26
SPY,2022-12-27,382.79,383.15,379.65,381.4,379.949921,51540780,51638200,381.78,-0.0036312,-0.36312,"December 27, 22",-1.39
SPY,2022-12-28,381.33,383.39,376.42,376.66,375.227936,70911520,70911500,379.06,-0.0122,-1.22,"December 28, 22",-4.67
SPY,2022-12-29,379.63,384.35,379.08,383.44,381.982178,66470557,66970900,382.43,0.01,1,"December 29, 22",3.81
SPY,2022-12-30,380.64,382.58,378.43,382.43,380.975983,84022205,84022200,381.22,0.0047026,0.47026,"December 30, 22",1.79
SPY,2023-01-03,384.37,386.43,377.831,380.82,379.372131,74850731,74850700,380.96,-0.0092359,-0.92359,"January 03, 23",-3.55
SPY,2023-01-04,383.18,385.88,380,383.76,382.300964,85934098,85934100,383.15,0.0015136,0.15136,"January 04, 23",0.58
SPY,2023-01-05,381.72,381.84,378.76,379.38,377.937592,76275354,76970500,380.26,-0.0061301,-0.61301,"January 05, 23",-2.34
SPY,2023-01-06,382.61,389.25,379.4127,388.08,386.604492,104052662,104189600,385.25,0.0143,1.43,"January 06, 23",5.47
SPY,2023-01-09,390.37,393.7,387.67,387.86,386.385345,73978071,73978100,390.36,-0.0064298,-0.64298,"January 09, 23",-2.51
SPY,2023-01-10,387.25,390.65,386.27,390.58,389.095001,65298094,65358100,389.08,0.0085991,0.85991,"January 10, 23",3.33
SPY,2023-01-11,392.23,395.6,391.38,395.52,394.016235,68702980,68881100,393.3,0.0083879,0.83879,"January 11, 23",3.29
SPY,2023-01-12,396.67,398.485,392.42,396.96,395.450745,90145699,90157700,396.31,0.0007310863,0.07310863,"January 12, 23",0.29
SPY,2023-01-13,393.62,399.1,393.34,398.5,396.984894,63853932,63903900,396.84,0.0124,1.24,"January 13, 23",4.88
SPY,2023-01-17,398.48,400.23,397.06,397.77,396.25766,62577281,62677300,398.2,-0.0017818,-0.17818,"January 17, 23",-0.71
SPY,2023-01-18,399.01,400.12,391.28,391.49,390.001556,99495062,99632300,394.56,-0.0188,-1.88,"January 18, 23",-7.52
SPY,2023-01-19,389.36,391.08,387.26,388.64,387.162415,86601919,86958900,389.27,-0.0018492,-0.18492,"January 19, 23",-0.72
SPY,2023-01-20,390.1,396.04,388.38,395.88,394.374878,91542126,91806400,392.59,0.0148,1.48,"January 20, 23",5.78
SPY,2023-01-23,396.72,402.645,395.72,400.63,399.106812,84178797,84178800,399.77,0.0098558,0.98558,"January 23, 23",3.91
SPY,2023-01-24,398.88,401.15,397.64,400.2,398.678436,59469411,59524900,399.94,0.0033093,0.33093,"January 24, 23",1.32
SPY,2023-01-25,395.95,400.7,393.56,400.35,398.827881,84684501,84800300,397.86,0.0111,1.11,"January 25, 23",4.4
SPY,2023-01-26,403.13,404.92,400.03,404.75,403.211151,72177425,72287400,402.61,0.0040186,0.40186,"January 26, 23",1.62
SPY,2023-01-27,403.655,408.16,403.44,405.68,404.137604,68249180,68346200,405.79,0.0050167,0.50167,"January 27, 23",2.025
SPY,2023-01-30,402.8,405.13,400.28,400.59,399.066956,74067618,74202000,402.23,-0.0054866,-0.54866,"January 30, 23",-2.21
SPY,2023-01-31,401.13,406.53,400.77,406.48,404.93457,86655786,86811800,404.16,0.0133,1.33,"January 31, 23",5.35
SPY,2023-02-01,405.211,413.67,402.35,410.8,409.238129,101459155,101459200,407.86,0.0138,1.38,"February 01, 23",5.589
SPY,2023-02-02,414.86,418.31,412.88,416.78,415.195404,101192713,101654500,415.52,0.0046281,0.46281,"February 02, 23",1.92
SPY,2023-02-03,411.59,416.97,411.09,412.35,410.782257,94577181,94736800,413.77,0.0018465,0.18465,"February 03, 23",0.76
SPY,2023-02-06,409.79,411.29,408.1,409.83,408.27182,60250025,60295300,409.99,9.7611e-05,0.0097611,"February 06, 23",0.04
SPY,2023-02-07,408.87,416.49,407.57,415.19,413.61145,90721745,90990700,411.99,0.0155,1.55,"February 07, 23",6.32
SPY,2023-02-08,413.13,414.53,409.93,410.65,409.088715,76227462,76227500,411.93,-0.006003,-0.6003,"February 08, 23",-2.48
SPY,2023-02-09,414.41,414.57,405.81,407.09,405.542236,78564109,78694900,409.8,-0.0177,-1.77,"February 09, 23",-7.32
SPY,2023-02-10,405.86,408.44,405.01,408.04,406.488647,70767615,70769700,407.01,0.0053713,0.53713,"February 10, 23",2.18
SPY,2023-02-13,408.72,412.97,408.24,412.83,411.260406,64903039,64913500,411.39,0.0101,1.01,"February 13, 23",4.11
SPY,2023-02-14,411.24,415.05,408.511,412.64,411.071167,87681813,88389300,412.12,0.0034043,0.34043,"February 14, 23",1.4
SPY,2023-02-15,410.35,414.06,409.47,413.98,412.406067,61368279,61555700,412.26,0.0088461,0.88461,"February 15, 23",3.63
SPY,2023-02-16,408.79,412.91,408.14,408.28,406.727722,76418169,76431500,410.32,-0.0012476,-0.12476,"February 16, 23",-0.51
SPY,2023-02-17,406.06,407.51,404.05,407.26,405.711609,89196815,89257800,406.13,0.0029552,0.29552,"February 17, 23",1.2
SPY,2023-02-21,403.06,404.16,398.82,399.09,397.572662,82585674,82655900,401.14,-0.0098497,-0.98497,"February 21, 23",-3.97
SPY,2023-02-22,399.52,401.13,397.02,398.54,397.02475,83500793,83742300,398.91,-0.0024529,-0.24529,"February 22, 23",-0.98
SPY,2023-02-23,401.56,402.2,396.25,400.66,399.136688,96195399,96242400,399.62,-0.0022413,-0.22413,"February 23, 23",-0.9
SPY,2023-02-24,395.42,397.25,393.64,396.38,394.872955,108122913,108194400,395.81,0.0024278,0.24278,"February 24, 23",0.96
SPY,2023-02-27,399.87,401.29,396.75,397.73,396.217834,80251136,80444700,398.63,-0.0053517,-0.53517,"February 27, 23",-2.14
SPY,2023-02-28,397.23,399.28,396.15,396.26,394.753418,96350567,96438600,397.42,-0.0024419,-0.24419,"February 28, 23",-0.97
SPY,2023-03-01,395.41,396.69,393.38,394.74,393.239197,99552823,99706800,395.14,-0.0016944,-0.16944,"March 01, 23",-0.67
SPY,2023-03-02,392.68,398.69,392.33,397.81,396.297516,85372726,85127800,395.43,0.0131,1.31,"March 02, 23",5.13
SPY,2023-03-03,399.71,404.45,399.03,404.19,402.653259,90119952,90038300,402.06,0.0112,1.12,"March 03, 23",4.48
SPY,2023-03-06,405.05,407.45,404.01,404.47,402.93222,72758446,72795900,405.43,-0.0014319,-0.14319,"March 06, 23",-0.58
SPY,2023-03-07,404.42,404.67,397.625,398.27,396.755768,108161096,108310600,400.38,-0.0152,-1.52,"March 07, 23",-6.15
SPY,2023-03-08,398.39,399.71,396.59,398.92,397.40332,74446632,74746600,398.26,0.0013304,0.13304,"March 08, 23",0.53
SPY,2023-03-09,399.74,401.48,390.53,391.56,390.071289,111830522,111945300,395.43,-0.0205,-2.05,"March 09, 23",-8.18
SPY,2023-03-10,390.99,393.16,384.32,385.91,384.44278,189189896,189105300,388.31,-0.013,-1.3,"March 10, 23",-5.08
SPY,2023-03-13,381.81,390.39,380.65,385.36,383.894836,157039967,157790000,386.09,0.0092978,0.92978,"March 13, 23",3.55
SPY,2023-03-14,390.5,393.45,387.05,391.73,390.240662,149752354,149752400,390.22,0.0031498,0.31498,"March 14, 23",1.23
SPY,2023-03-15,385.89,389.49,383.71,389.28,387.799957,172784933,172996900,387.16,0.0087849,0.87849,"March 15, 23",3.39
SPY,2023-03-16,386.82,396.47,386.29,396.11,394.603973,143667640,143254200,392.99,0.024,2.4,"March 16, 23",9.29
SPY,2023-03-17,393.22,394.4,388.55,389.99,389.98999,140350911,140047400,391.22,-0.0082142,-0.82142,"March 17, 23",-3.23
SPY,2023-03-20,390.8,394.17,390.07,393.74,393.73999,93055783,93055800,392.36,0.007523,0.7523,"March 20, 23",2.94
SPY,2023-03-21,397.24,399.41,395.58,398.91,398.910004,91439734,91524200,397.1,0.004204,0.4204,"March 21, 23",1.67
SPY,2023-03-22,398.73,402.49,392.07,392.11,392.109985,111699083,111746600,397.6,-0.0166,-1.66,"March 22, 23",-6.62
SPY,2023-03-23,395.09,399.29,390.35,393.17,393.170013,119243819,119351300,394.58,-0.0048597,-0.48597,"March 23, 23",-1.92
SPY,2023-03-24,391.841,395.84,389.4,395.75,395.75,107397124,107682400,393.11,0.009976,0.9976,"March 24, 23",3.909
SPY,2023-03-27,398.12,398.92,395.56,396.49,396.48999,74010408,74010400,396.94,-0.0040942,-0.40942,"March 27, 23",-1.63
SPY,2023-03-28,395.77,396.49,393.69,395.6,395.600006,62871680,62871700,395.26,-0.0004295424,-0.04295424,"March 28, 23",-0.17
SPY,2023-03-29,399.925,401.6,398.68,401.35,401.350006,77497876,77497900,399.87,0.0035632,0.35632,"March 29, 23",1.425
SPY,2023-03-30,404.09,404.35,401.76,403.7,403.700012,69726849,69840000,403.23,-0.0009651315,-0.09651315,"March 30, 23",-0.39
SPY,2023-03-31,404.66,409.7,404.55,409.39,409.390015,112024624,111974600,407.26,0.0117,1.17,"March 31, 23",4.73
SPY,2023-04-03,408.85,411.37,408.44,410.95,410.950012,67331097,67391100,410.04,0.0051364,0.51364,"April 03, 23",2.1
SPY,2023-04-04,411.62,411.92,407.24,408.67,408.670013,66526534,66601500,409.19,-0.0071668,-0.71668,"April 04, 23",-2.95
SPY,2023-04-05,407.91,408.7,405.88,407.6,407.600006,64855243,65200200,407.33,-0.0007599716,-0.07599716,"April 05, 23",-0.31
SPY,2023-04-06,406.77,409.48,405.678,409.19,409.190002,63743345,63743300,408.1,0.0059493,0.59493,"April 06, 23",2.42
SPY,2023-04-10,406.61,409.69,405.97,409.61,409.609985,63681042,63681000,408.08,0.0073781,0.73781,"April 10, 23",3
SPY,2023-04-11,410.26,411.18,408.92,409.72,409.720001,59297945,59297900,410.02,-0.0013162,-0.13162,"April 11, 23",-0.54
SPY,2023-04-12,411.87,412.17,407.44,408.05,408.049988,86413179,86420400,409.71,-0.0092748,-0.92748,"April 12, 23",-3.82
SPY,2023-04-13,409.18,413.84,407.9922,413.47,413.470001,85785954,85814800,411.72,0.0105,1.05,"April 13, 23",4.29
SPY,2023-04-14,412.81,415.09,410.06,412.46,412.459991,78155845,78129500,412.26,-0.0008478477,-0.08478477,"April 14, 23",-0.35
SPY,2023-04-17,412.37,413.96,411.085,413.94,413.940002,66321399,66436400,412.59,0.0038073,0.38073,"April 17, 23",1.57
SPY,2023-04-18,415.58,415.72,412.7802,414.21,414.209991,63550097,63560000,414.07,-0.0032966,-0.32966,"April 18, 23",-1.37
SPY,2023-04-19,412.22,415.08,412.16,414.14,414.140015,55227330,55227300,413.66,0.0046577,0.46577,"April 19, 23",1.92
SPY,2023-04-20,411.21,413.7,410.27,411.88,411.880005,75840359,75840400,412.02,0.0016293,0.16293,"April 20, 23",0.67
